method_code,label,SLOC,CyclomaticComplexity,McClureComplexity,NestingDepth,ProxyIndentation,Readability,FanOut,HalsteadDifficulty,HalsteadEffort,MaintainabilityIndex
"public Complex tan() {
    if (isNaN) {
        return NaN;
    }
    double real2 = 2.0 * real;
    double imaginary2 = 2.0 * imaginary;
    double d = FastMath.cos(real2) + FastMath.cosh(imaginary2);
    return createComplex(FastMath.sin(real2) / d, FastMath.sinh(imaginary2) / d);
}",3,-0.238095238095238,-0.1666666666666666,0.0,-0.5,-0.3999884917838242,-0.4166666666666667,-0.1538461538461538,-0.0736571495345303,-0.1159285599055113,0.2154878077182847
"@Override
public int hashCode() {
    return toThrift(false).hashCode();
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-1.304924242424243,-0.3846153846153846,-0.625472286059284,-0.2681209511592015,0.2154878077182847
"private RealMatrix squareRoot(RealMatrix m) {
    final EigenDecomposition dec = new EigenDecomposition(m);
    return dec.getSquareRoot();
}",0,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.4888873122766575,-0.1628787878787877,-0.3846153846153846,-0.4550597904413196,-0.2525451758811761,0.2154878077182847
"public static boolean isAvailableLocale(Locale locale) {
    return cAvailableLocaleSet.contains(locale);
}",1,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,-0.1287878787878786,-0.4615384615384615,-0.632425115880497,-0.2686965888887485,0.2154878077182847
"@Deprecated
synchronized int getInternalLength() {
    return internalArray.length;
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-1.1174242424242429,-0.5384615384615384,-0.6741615705215595,-0.2728248243607551,0.2154878077182847
"public double[] encode(final double[] x) {
    if (boundaries == null) {
        return x;
    }
    double[] res = new double[x.length];
    for (int i = 0; i < x.length; i++) {
        double diff = boundaries[1][i] - boundaries[0][i];
        res[i] = (x[i] - boundaries[0][i]) / diff;
    }
    return res;
}",1,-0.1428571428571428,0.0,0.0,-0.5,-0.2644386206308726,-0.6432506887052345,-0.5384615384615384,0.8352062478089821,0.1867457471124409,0.2003120851480073
"public static boolean equals(float x, float y, int maxUlps) {
        assert maxUlps > 0 && maxUlps < NAN_GAP;
    int xInt = Float.floatToIntBits(x);
    int yInt = Float.floatToIntBits(y);
        if (xInt < 0) {
        xInt = SGN_MASK_FLOAT - xInt;
    }
    if (yInt < 0) {
        yInt = SGN_MASK_FLOAT - yInt;
    }
    final boolean isEqual = FastMath.abs(xInt - yInt) <= maxUlps;
    return isEqual && !Float.isNaN(x) && !Float.isNaN(y);
}",3,-0.0476190476190476,0.0,3.0,-0.5,-0.272887140891102,-0.2284382284382282,-0.1538461538461538,0.6355801815136524,0.1919146274143938,0.0431376202342963
"private int getRelativePositionByQName() {
    int count = 1;
    Node n = node.getPreviousSibling();
    while (n != null) {
        if (n.getNodeType() == Node.ELEMENT_NODE) {
            String nm = n.getNodeName();
            if (nm.equals(node.getNodeName())) {
                count++;
            }
        }
        n = n.getPreviousSibling();
    }
    return count;
}",1,0.0,0.1666666666666666,0.0,0.5,0.3934221371820007,-0.7375541125541127,-0.0769230769230769,-0.0784384372687259,-0.0888019452721656,0.0523837249924308
"private boolean transitionState(ExecutionState currentState, ExecutionState targetState, Throwable error) {
    if (STATE_UPDATER.compareAndSet(this, currentState, targetState)) {
        markTimestamp(targetState);
        LOG.info(getVertex().getTaskNameWithSubtaskIndex() + "" ("" + getAttemptId() + "") switched from "" + currentState + "" to "" + targetState);
                try {
            vertex.notifyStateTransition(attemptId, targetState, error);
        } catch (Throwable t) {
            LOG.error(""Error while notifying execution graph of execution state transition."", t);
        }
        return true;
    } else {
        return false;
    }
}",0,0.0,0.1666666666666666,0.0,0.0,0.2870143968126827,0.6260822510822516,0.0769230769230769,-0.4134401900829665,-0.1124854649337617,-0.0303281552041362
"boolean processRequest(ServletRequest request, final ServletResponse response, final FilterChain chain) throws IOException, ServletException {
    final ThreadContext previousThreadContext = ThreadContext.detach();
        boolean res = true;
    final ClassLoader previousClassLoader = Thread.currentThread().getContextClassLoader();
    final ClassLoader newClassLoader = getClassLoader();
    try {
        if (previousClassLoader != newClassLoader) {
            Thread.currentThread().setContextClassLoader(newClassLoader);
        }
        HttpServletRequest httpServletRequest = (HttpServletRequest) request;
        HttpServletResponse httpServletResponse = (HttpServletResponse) response;
                String filterPath = getFilterPath(httpServletRequest);
        if (filterPath == null) {
            throw new IllegalStateException(""filter path was not configured"");
        }
        if (shouldIgnorePath(httpServletRequest)) {
            log.debug(""Ignoring request {}"", httpServletRequest.getRequestURL());
            if (chain != null) {
                chain.doFilter(request, response);
            }
            return false;
        }
        if (""OPTIONS"".equals(httpServletRequest.getMethod())) {
                                                            httpServletResponse.setStatus(HttpServletResponse.SC_OK);
            httpServletResponse.setHeader(""Allow"", ""GET,POST,OPTIONS,PUT,HEAD,PATCH,DELETE,TRACE"");
            httpServletResponse.setHeader(""Content-Length"", ""0"");
            return true;
        }
        String redirectURL = checkIfRedirectRequired(httpServletRequest);
        if (redirectURL == null) {
                        ThreadContext.setApplication(application);
            WebRequest webRequest = application.createWebRequest(httpServletRequest, filterPath);
            WebResponse webResponse = application.createWebResponse(webRequest, httpServletResponse);
            RequestCycle requestCycle = application.createRequestCycle(webRequest, webResponse);
            res = processRequestCycle(requestCycle, webResponse, httpServletRequest, httpServletResponse, chain);
        } else {
            if (Strings.isEmpty(httpServletRequest.getQueryString()) == false) {
                redirectURL += ""?"" + httpServletRequest.getQueryString();
            }
            try {
                                                httpServletResponse.sendRedirect(httpServletResponse.encodeRedirectURL(redirectURL));
            } catch (IOException e) {
                throw new RuntimeException(e);
            }
        }
    } finally {
        ThreadContext.restore(previousThreadContext);
        if (newClassLoader != previousClassLoader) {
            Thread.currentThread().setContextClassLoader(previousClassLoader);
        }
        if (response.isCommitted()) {
            response.flushBuffer();
        }
    }
    return res;
}",1,2.0,1.3333333333333333,0.0,0.5,1.942095789669832,0.9450757575757583,2.076923076923077,0.1883301523000818,1.3809383582315249,-1.5286582667629316
"void addNumber(double x) {
            char prev = getLastChar();
    boolean negativeZero = isNegativeZero(x);
    if (x < 0 && prev == '-') {
        add("" "");
    }
    if ((long) x == x && !negativeZero) {
        long value = (long) x;
        long mantissa = value;
        int exp = 0;
        if (Math.abs(x) >= 100) {
            while (mantissa / 10 * Math.pow(10, exp + 1) == value) {
                mantissa /= 10;
                exp++;
            }
        }
        if (exp > 2) {
            add(Long.toString(mantissa) + ""E"" + Integer.toString(exp));
        } else {
            add(Long.toString(value));
        }
    } else {
        add(String.valueOf(x));
    }
}",2,0.5238095238095238,0.5,2.0,0.5,0.2303153836132814,-0.7042424242424246,0.3846153846153846,0.976405172749581,0.7081366516186713,-0.6147192398164754
"private static Integer getDefaultPortForProtocol(String protocol) {
    if (""http"".equals(protocol)) {
        return 80;
    } else if (""https"".equals(protocol)) {
        return 443;
    } else if (""ftp"".equals(protocol)) {
        return 21;
    } else {
        return null;
    }
}",1,-0.1428571428571428,0.1666666666666666,0.0,-0.5,-0.2006255694752863,-0.804407713498623,-0.3076923076923077,-0.3820258637479063,-0.2031981810703132,0.2154878077182847
"@Override
String getNext(boolean first) {
    String next = scanner.next();
    if (next == null) {
        return null;
    }
        if (first && inheritNamespaceToken != null) {
        rootTokenNamespaces = getNamespacesFromNamespaceToken(next);
    }
            Matcher matcher = startTokenPattern.matcher(next);
    if (!matcher.find()) {
        return null;
    } else {
        int index = matcher.start();
        next = next.substring(index);
    }
        StringBuilder sb = new StringBuilder();
    if (inheritNamespaceToken != null && rootTokenNamespaces != null) {
                String tag = ObjectHelper.before(next, "">"");
                String text = ObjectHelper.after(next, "">"");
                next = sb.append(tag).append(rootTokenNamespaces).append("">"").append(text).append(endToken).toString();
    } else {
        next = sb.append(next).append(endToken).toString();
    }
    return next;
}",1,0.5714285714285714,0.3333333333333333,2.0,-0.5,0.328625166075857,-0.1681235431235432,0.8461538461538461,0.47719393915787,0.5977282608343045,-0.6768474742063953
"@Override
public Property perform() throws RepositoryException {
    if (values == null) {
        Property p = getProperty(jcrName);
        p.remove();
        return p;
    } else {
        String oakName = sessionDelegate.getOakPathOrThrow(jcrName);
        PropertyDefinition definition;
        if (hasProperty(jcrName)) {
            definition = getProperty(jcrName).getDefinition();
        } else {
            definition = dlg.sessionDelegate.getDefinitionProvider().getDefinition(NodeImpl.this, oakName, true, type, exactTypeMatch);
        }
        checkProtected(definition);
        if (!definition.isMultiple()) {
            throw new ValueFormatException(""Cannot set value array to single value property"");
        }
        int targetType = getTargetType(values, definition);
        Value[] targetValues = ValueHelper.convert(values, targetType, getValueFactory());
        Iterable<Value> nonNullValues = Iterables.filter(Arrays.asList(targetValues), Predicates.notNull());
        return new PropertyImpl(dlg.setProperty(oakName, nonNullValues));
    }
}",1,0.4761904761904761,0.1666666666666666,0.0,0.0,-0.0492449074200066,0.4791666666666665,0.9230769230769232,0.0754683909165271,0.3975496024742891,-0.6220369378391598
"DocumentNodeState.Children readChildren(DocumentNodeState parent, String name, int limit) {
                String path = parent.getPath();
    Revision rev = parent.getLastRevision();
    Iterable<NodeDocument> docs;
    DocumentNodeState.Children c = new DocumentNodeState.Children();
                int rawLimit = (int) Math.min(Integer.MAX_VALUE, ((long) limit) + 1);
    for (; ; ) {
        c.children.clear();
        docs = readChildDocs(path, name, rawLimit);
        int numReturned = 0;
        for (NodeDocument doc : docs) {
            numReturned++;
                        String p = Utils.getPathFromId(doc.getId());
            DocumentNodeState child = getNode(p, rev);
            if (child == null) {
                continue;
            }
            if (c.children.size() < limit) {
                                c.children.add(p);
            } else {
                                c.hasMore = true;
                return c;
            }
        }
                if (numReturned < rawLimit) {
                                    c.hasMore = false;
            return c;
        }
                rawLimit = (int) Math.min(((long) rawLimit) * 2, Integer.MAX_VALUE);
    }
}",1,0.8095238095238095,0.5,0.0,0.5,1.7290752146690294,0.069159335288368,0.3846153846153846,0.5737642659603475,0.8983064652793163,-0.8759298507115075
"private <IN1> TypeInformation<?> createTypeInfoFromInput(TypeVariable<?> returnTypeVar, ArrayList<Type> returnTypeHierarchy, Type inType, TypeInformation<IN1> inTypeInfo) {
    TypeInformation<?> info = null;
        if (inType instanceof TypeVariable) {
        inType = materializeTypeVariable(returnTypeHierarchy, (TypeVariable<?>) inType);
        info = findCorrespondingInfo(returnTypeVar, inType, inTypeInfo);
    } else     if (inType instanceof ParameterizedType && Tuple.class.isAssignableFrom(((Class<?>) ((ParameterizedType) inType).getRawType()))) {
        Type[] tupleElements = ((ParameterizedType) inType).getActualTypeArguments();
                for (int i = 0; i < tupleElements.length; i++) {
            if (tupleElements[i] instanceof TypeVariable) {
                inType = materializeTypeVariable(returnTypeHierarchy, (TypeVariable<?>) tupleElements[i]);
                info = findCorrespondingInfo(returnTypeVar, inType, ((TupleTypeInfo<?>) inTypeInfo).getTypeAt(i));
                if (info != null) {
                    break;
                }
            }
        }
    }
    return info;
}",1,0.238095238095238,0.5,1.0,1.0,0.7914398634551624,1.457336523125998,0.0769230769230769,0.898648385463327,0.9687810961947616,-0.4742250273656755
"@Override
protected void doStop() throws Exception {
    ServiceHelper.stopServices(deadLetter, output, outputAsync);
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-0.537878787878788,-0.4615384615384615,-0.625472286059284,-0.2640552392455473,0.2154878077182847
"@Override
public String toString() {
    return propertyState.getValue(Type.STRING, index);
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.5783599002172338,-0.9810606060606064,-0.4615384615384615,-0.625472286059284,-0.2651787649203039,0.2154878077182847
"private void checkParameters() {
    final double[] init = getStartPoint();
    final double[] lB = getLowerBound();
    final double[] uB = getUpperBound();
        boolean hasFiniteBounds = false;
    for (int i = 0; i < lB.length; i++) {
        if (!Double.isInfinite(lB[i]) || !Double.isInfinite(uB[i])) {
            hasFiniteBounds = true;
            break;
        }
    }
        boolean hasInfiniteBounds = false;
    if (hasFiniteBounds) {
        for (int i = 0; i < lB.length; i++) {
            if (Double.isInfinite(lB[i]) || Double.isInfinite(uB[i])) {
                hasInfiniteBounds = true;
                break;
            }
        }
        if (hasInfiniteBounds) {
                        throw new MathUnsupportedOperationException();
        } else {
                        boundaries = new double[2][];
            boundaries[0] = lB;
            boundaries[1] = uB;
                }
    } else {
                boundaries = null;
    }
    if (inputSigma != null) {
        if (inputSigma.length != init.length) {
            throw new DimensionMismatchException(inputSigma.length, init.length);
        }
        for (int i = 0; i < init.length; i++) {
            if (inputSigma[i] < 0) {
                throw new NotPositiveException(inputSigma[i]);
            }
            if (boundaries != null) {
                if (inputSigma[i] > boundaries[1][i] - boundaries[0][i]) {
                    throw new OutOfRangeException(inputSigma[i], 0, boundaries[1][i] - boundaries[0][i]);
                }
            }
        }
    }
}",1,1.4761904761904765,1.6666666666666667,2.0,1.0,0.7030541997850155,-0.2030303030303029,0.3076923076923077,2.189372102987574,2.9099566343455754,-1.299606400074527
"private void resolveType() {
    if (!getFlag(TYPE_RESOLVED) && getType() == null) {
                        Class<?> type = getModelType(getDefaultModel());
        if (!String.class.equals(type)) {
            setType(type);
        }
        setFlag(TYPE_RESOLVED, true);
    }
}",3,-0.238095238095238,0.0,1.0,0.0,1.1519547292561074,-0.4393939393939395,0.0,-0.1242550539477271,-0.1341242498324586,0.2154878077182847
"@SuppressWarnings(""unchecked"")
@Override
public boolean equals(Object o) {
    if (this == o) {
        return true;
    }
    if (o == null || getClass() != o.getClass()) {
        return false;
    }
    KeyValueHolder<K, V> that = (KeyValueHolder<K, V>) o;
    if (key != null ? !key.equals(that.key) : that.key != null) {
        return false;
    }
    return true;
}",1,0.0476190476190476,0.1666666666666666,1.0,-0.5,-0.2486422300536953,-0.8878787878787882,-0.2307692307692307,0.7557648112803333,0.1909774831382232,-0.0575540908773321
"@Override
protected ResourceResponse newResourceResponse(final Attributes attributes) {
    final ResourceResponse response = new ResourceResponse();
    response.setContentType(contentType);
    response.setLastModified(lastModified);
    final byte[] data = getData(attributes);
    if (data == null) {
        throw new WicketRuntimeException(""ByteArrayResource's data cannot be 'null'."");
    }
    response.setContentLength(data.length);
    if (response.dataNeedsToBeWritten(attributes)) {
        if (filename != null) {
            response.setFileName(filename);
            response.setContentDisposition(ContentDisposition.ATTACHMENT);
        } else {
            response.setContentDisposition(ContentDisposition.INLINE);
        }
        response.setWriteCallback(new WriteCallback() {

            @Override
            public void writeData(final Attributes attributes) {
                attributes.getResponse().write(data);
            }
        });
        configureResponse(response, attributes);
    }
    return response;
}",1,0.6190476190476191,0.1666666666666666,0.0,0.5,0.2424768842264869,0.0580808080808083,0.6923076923076923,0.0917111362131422,0.2445055887646896,-0.6451545287281363
"protected void findTop() {
    while (getSource().hasTop() && (negate == accept(getSource().getTopKey(), getSource().getTopValue()))) {
        try {
            getSource().next();
        } catch (IOException e) {
            throw new RuntimeException(e);
        }
    }
}",1,-0.238095238095238,0.0,1.0,0.0,0.266752243565352,-0.4848484848484849,0.2307692307692307,-0.4249892883574182,-0.1837435666214896,0.2154878077182847
"public static double logBeta(double a, double b) {
    return logBeta(a, b, DEFAULT_EPSILON, Integer.MAX_VALUE);
}",1,-0.5238095238095238,-0.3333333333333333,0.0,-1.0,-0.5270812923370379,0.0303030303030307,-0.4615384615384615,-0.4124566665368285,-0.2490140409497816,0.2154878077182847
"public RealMatrix getCorrelationPValues() throws MathException {
    TDistribution tDistribution = new TDistributionImpl(nObs - 2);
    int nVars = correlationMatrix.getColumnDimension();
    double[][] out = new double[nVars][nVars];
    for (int i = 0; i < nVars; i++) {
        for (int j = 0; j < nVars; j++) {
            if (i == j) {
                out[i][j] = 0d;
            } else {
                double r = correlationMatrix.getEntry(i, j);
                double t = Math.abs(r * Math.sqrt((nObs - 2) / (1 - r * r)));
                out[i][j] = 2 * (1 - tDistribution.cumulativeProbability(t));
            }
        }
    }
    return new BlockRealMatrix(out);
}",1,0.1428571428571428,0.1666666666666666,0.0,0.5,0.7025509203596659,0.1439393939393942,0.0,0.7529408327815215,0.5753336656123405,-0.2969140834245524
"public boolean processRequestAndDetach() {
    boolean result;
    try {
        listeners.onBeginRequest(this);
        onBeginRequest();
        result = processRequest();
    } finally {
        detach();
    }
    return result;
}",1,-0.1428571428571428,-0.3333333333333333,0.0,-0.5,-0.2006255694752863,-1.1267217630854,-0.2307692307692307,-0.5015385813890078,-0.2366933767925851,0.2154878077182847
"public static long factorial(final int n) {
    long result = Math.round(factorialDouble(n));
    if (result == Long.MAX_VALUE) {
        throw new ArithmeticException(""factorial value is too large to fit in a long"");
    }
    return factorials[n];
}",3,-0.3333333333333333,-0.1666666666666666,0.0,-0.5,-0.303394748375218,-0.1287878787878786,-0.3076923076923077,-0.364838546332723,-0.207880731047242,0.2154878077182847
"public void printVerboseInfo() throws IOException {
    StringBuilder sb = new StringBuilder(""-\n"");
    sb.append(""- Current user: "").append(connector.whoami()).append(""\n"");
    if (execFile != null)
        sb.append(""- Executing commands from: "").append(execFile).append(""\n"");
    if (disableAuthTimeout)
        sb.append(""- Authorization timeout: disabled\n"");
    else
        sb.append(""- Authorization timeout: "").append(String.format(""%.2fs%n"", TimeUnit.NANOSECONDS.toSeconds(authTimeout)));
    sb.append(""- Debug: "").append(isDebuggingEnabled() ? ""on"" : ""off"").append(""\n"");
    if (!scanIteratorOptions.isEmpty()) {
        for (Entry<String, List<IteratorSetting>> entry : scanIteratorOptions.entrySet()) {
            sb.append(""- Session scan iterators for table "").append(entry.getKey()).append("":\n"");
            for (IteratorSetting setting : entry.getValue()) {
                sb.append(""-    Iterator "").append(setting.getName()).append("" options:\n"");
                sb.append(""-        "").append(""iteratorPriority"").append("" = "").append(setting.getPriority()).append(""\n"");
                sb.append(""-        "").append(""iteratorClassName"").append("" = "").append(setting.getIteratorClass()).append(""\n"");
                for (Entry<String, String> optEntry : setting.getOptions().entrySet()) {
                    sb.append(""-        "").append(optEntry.getKey()).append("" = "").append(optEntry.getValue()).append(""\n"");
                }
            }
        }
    }
    sb.append(""-\n"");
    reader.printString(sb.toString());
}",1,0.5714285714285714,0.8333333333333334,0.0,1.0,0.6926624744640834,1.4970862470862485,3.4615384615384617,0.6165134577182254,1.6636469634245727,-0.8792230477210797
"private void init() {
    if (result != null) {
        return;
    }
    ArrayList<K> list = new ArrayList<K>();
    while (source.hasNext()) {
        K x = source.next();
        list.add(x);
        checkMemoryLimit(list.size(), settings);
                if (list.size() > max * 2) {
                        Collections.sort(list, orderBy);
            keepFirst(list, max);
        }
    }
    Collections.sort(list, orderBy);
    keepFirst(list, max);
    result = list.iterator();
}",0,0.1904761904761904,0.1666666666666666,0.0,0.0,0.7219655452170676,-0.7234848484848487,0.3076923076923077,0.1321329801737233,0.1136876503593728,-0.2606237044972869
"public final IMarkupFragment find(final String id) {
    if (Strings.isEmpty(id)) {
        throw new IllegalArgumentException(""Parameter 'id' must not be null or empty"");
    }
    MarkupStream stream = new MarkupStream(this);
    stream.setCurrentIndex(0);
    while (stream.hasMore()) {
        MarkupElement elem = stream.get();
        if (elem instanceof ComponentTag) {
            ComponentTag tag = stream.getTag();
            if (tag.isOpen() || tag.isOpenClose()) {
                if (tag.getId().equals(id)) {
                    return stream.getMarkupFragment();
                }
                if (tag.isOpen() && !tag.hasNoCloseTag() && !(tag instanceof WicketTag) && !""head"".equals(tag.getName()) && !tag.isAutoComponentTag()) {
                    stream.skipToMatchingCloseTag(tag);
                }
            }
        }
        stream.next();
    }
    return null;
}",1,0.4285714285714285,0.6666666666666666,5.0,1.0,0.8211545419233262,0.0727931488801058,0.9230769230769232,-0.0950122696996844,0.2054455618438254,-0.5845913780655381
"boolean checkFunctionEquivalenceHelper(FunctionType that, boolean tolerateUnknowns) {
    if (isConstructor()) {
        if (that.isConstructor()) {
            return this == that;
        }
        return false;
    }
    if (isInterface()) {
        if (that.isInterface()) {
            return getReferenceName().equals(that.getReferenceName());
        }
        return false;
    }
    if (that.isInterface()) {
        return false;
    }
    return typeOfThis.checkEquivalenceHelper(that.typeOfThis, tolerateUnknowns) && call.checkArrowEquivalenceHelper(that.call, tolerateUnknowns);
}",2,0.1904761904761904,0.5,1.0,0.0,-0.0436656535047842,-0.3333333333333333,0.2307692307692307,0.167880652825926,0.0500967638329925,-0.2316277336562872
"void addNumber(double x) {
            char prev = getLastChar();
    if (x < 0 && prev == '-') {
        add("" "");
    }
    if ((long) x == x) {
        long value = (long) x;
        long mantissa = value;
        int exp = 0;
        if (Math.abs(x) >= 100) {
            while (mantissa / 10 * Math.pow(10, exp + 1) == value) {
                mantissa /= 10;
                exp++;
            }
        }
        if (exp > 2) {
            add(Long.toString(mantissa) + ""E"" + Integer.toString(exp));
        } else {
            add(Long.toString(value));
        }
    } else {
        add(String.valueOf(x));
    }
}",2,0.4761904761904761,0.5,1.0,0.5,0.2334843835025143,-0.8049242424242431,0.3076923076923077,0.9163518092938108,0.5914267314878551,-0.561077858257447
"private double[] basicGuess(WeightedObservedPoint[] points) {
    Arrays.sort(points, createWeightedObservedPointComparator());
    double[] params = new double[3];
    int maxYIdx = findMaxY(points);
    params[0] = points[maxYIdx].getY();
    params[1] = points[maxYIdx].getX();
    double fwhmApprox;
    try {
        double halfY = params[0] + ((params[1] - params[0]) / 2.0);
        double fwhmX1 = interpolateXAtY(points, maxYIdx, -1, halfY);
        double fwhmX2 = interpolateXAtY(points, maxYIdx, +1, halfY);
        fwhmApprox = fwhmX2 - fwhmX1;
    } catch (OutOfRangeException e) {
        fwhmApprox = points[points.length - 1].getX() - points[0].getX();
    }
    params[2] = fwhmApprox / (2.0 * Math.sqrt(2.0 * Math.log(2.0)));
    return params;
}",1,0.1904761904761904,-0.1666666666666666,0.0,-0.5,-0.354085040609907,0.3181818181818187,0.3076923076923077,0.6161044677287422,0.6006216811544085,-0.3457670540559425
"public JobGraph createJobGraph(String jobName) {
    jobGraph = new JobGraph(jobName);
        jobGraph.setScheduleMode(ScheduleMode.ALL);
    init();
    setChaining();
    setPhysicalEdges();
    setSlotSharing();
    configureCheckpointing();
    return jobGraph;
}",0,-0.1904761904761904,-0.3333333333333333,0.0,-1.0,-0.4374421979767659,-0.7492424242424246,0.0,-0.5345888676820004,-0.2270455919632291,0.2154878077182847
"public static Set<Pair<Text, Text>> getFetchedColumns(Class<?> implementingClass, Configuration conf) {
    ArgumentChecker.notNull(conf);
    return deserializeFetchedColumns(conf.getStringCollection(enumToConfKey(implementingClass, ScanOpts.COLUMNS)));
}",1,-0.4761904761904761,-0.3333333333333333,0.0,-1.0,-0.4888873122766575,1.7973484848484862,-0.2307692307692307,-0.3576812215167685,-0.2029369366720496,0.2154878077182847
"public void removeTableProperty(ByteBuffer login, String tableName, String property) throws AccumuloException, AccumuloSecurityException, org.apache.thrift.TException;",3,-0.6190476190476191,-0.3333333333333333,0.0,-1.5,-1.1567198004344676,8.871212121212126,-0.5384615384615384,-0.7054590425739102,-0.2641480921456547,0.2154878077182847
"public static Number createNumber(String str) throws NumberFormatException {
    if (str == null) {
        return null;
    }
    if (StringUtils.isBlank(str)) {
        throw new NumberFormatException(""A blank string is not a valid number"");
    }
    if (str.startsWith(""--"")) {
                return null;
    }
    if (str.startsWith(""0x"") || str.startsWith(""-0x"")) {
        return createInteger(str);
    }
    char lastChar = str.charAt(str.length() - 1);
    String mant;
    String dec;
    String exp;
    int decPos = str.indexOf('.');
    int expPos = str.indexOf('e') + str.indexOf('E') + 1;
    if (decPos > -1) {
        if (expPos > -1) {
            if (expPos < decPos) {
                throw new NumberFormatException(str + "" is not a valid number."");
            }
            dec = str.substring(decPos + 1, expPos);
        } else {
            dec = str.substring(decPos + 1);
        }
        mant = str.substring(0, decPos);
    } else {
        if (expPos > -1) {
            mant = str.substring(0, expPos);
        } else {
            mant = str;
        }
        dec = null;
    }
    if (!Character.isDigit(lastChar)) {
        if (expPos > -1 && expPos < str.length() - 1) {
            exp = str.substring(expPos + 1, str.length() - 1);
        } else {
            exp = null;
        }
                String numeric = str.substring(0, str.length() - 1);
        boolean allZeros = isAllZeros(mant) && isAllZeros(exp);
        switch(lastChar) {
            case 'l':
            case 'L':
                if (dec == null && exp == null && isDigits(numeric.substring(1)) && (numeric.charAt(0) == '-' || Character.isDigit(numeric.charAt(0)))) {
                    try {
                        return createLong(numeric);
                    } catch (NumberFormatException nfe) {
                                        }
                    return createBigInteger(numeric);
                }
                throw new NumberFormatException(str + "" is not a valid number."");
            case 'f':
            case 'F':
                try {
                    Float f = NumberUtils.createFloat(numeric);
                    if (!(f.isInfinite() || (f.floatValue() == 0.0F && !allZeros))) {
                                                return f;
                    }
                } catch (NumberFormatException nfe) {
                                }
                        case 'd':
            case 'D':
                try {
                    Double d = NumberUtils.createDouble(numeric);
                    if (!(d.isInfinite() || (d.floatValue() == 0.0D && !allZeros))) {
                        return d;
                    }
                } catch (NumberFormatException nfe) {
                                }
                try {
                    return createBigDecimal(numeric);
                } catch (NumberFormatException e) {
                                }
                        default:
                throw new NumberFormatException(str + "" is not a valid number."");
        }
    } else {
                if (expPos > -1 && expPos < str.length() - 1) {
            exp = str.substring(expPos + 1, str.length());
        } else {
            exp = null;
        }
        if (dec == null && exp == null) {
                        try {
                return createInteger(str);
            } catch (NumberFormatException nfe) {
                        }
            try {
                return createLong(str);
            } catch (NumberFormatException nfe) {
                        }
            return createBigInteger(str);
        } else {
                        boolean allZeros = isAllZeros(mant) && isAllZeros(exp);
            try {
                Float f = createFloat(str);
                if (!(f.isInfinite() || (f.floatValue() == 0.0F && !allZeros))) {
                    return f;
                }
            } catch (NumberFormatException nfe) {
                        }
            try {
                Double d = createDouble(str);
                if (!(d.isInfinite() || (d.doubleValue() == 0.0D && !allZeros))) {
                    return d;
                }
            } catch (NumberFormatException nfe) {
                        }
            return createBigDecimal(str);
        }
    }
}",1,4.904761904761905,4.833333333333333,18.0,1.0,1.5260018028213498,-0.0710955710955709,3.692307692307693,2.5964924239473377,9.39507251825457,-2.463539604536879
"@Override
public String toString() {
    StringBuilder sb = new StringBuilder(""removeTableProperty_result("");
    boolean first = true;
    sb.append(""ouch1:"");
    if (this.ouch1 == null) {
        sb.append(""null"");
    } else {
        sb.append(this.ouch1);
    }
    first = false;
    if (!first)
        sb.append("", "");
    sb.append(""ouch2:"");
    if (this.ouch2 == null) {
        sb.append(""null"");
    } else {
        sb.append(this.ouch2);
    }
    first = false;
    sb.append("")"");
    return sb.toString();
}",3,0.4285714285714285,0.1666666666666666,0.0,-0.5,-0.3775969268151528,-1.0210803689064565,0.3076923076923077,0.0561776964125735,0.0955516587612258,-0.4515266553322309
